,amenity_type,coordinates,county
23281,Restaurant,"(-97.07221975555531, 32.71247075869814)",Tarrant
23282,Restaurant,"(-97.06567069220644, 32.712855671689546)",Tarrant
23283,Restaurant,"(-97.21673113442864, 32.76421103582814)",Tarrant
23284,Restaurant,"(-97.22977299468629, 32.93468826586185)",Tarrant
23285,Restaurant,"(-97.36177412485512, 32.72577460576467)",Tarrant
23286,Restaurant,"(-97.3393519, 32.7542445)",Tarrant
23287,Restaurant,"(-97.32754246109788, 32.732850092380126)",Tarrant
23288,Restaurant,"(-97.3431319, 32.7328061)",Tarrant
23289,Restaurant,"(-97.26318076708348, 32.74129037636199)",Tarrant
23290,Restaurant,"(-97.26450117502701, 32.74123001822164)",Tarrant
23291,Restaurant,"(-97.26207491709349, 32.73965393500958)",Tarrant
23292,Restaurant,"(-97.32117225985502, 32.72641561157761)",Tarrant
23293,Restaurant,"(-97.31984250482917, 32.73384723662244)",Tarrant
23294,Restaurant,"(-97.36080816706216, 32.75734770043867)",Tarrant
23295,Restaurant,"(-97.35815681631489, 32.74864633308843)",Tarrant
23296,Restaurant,"(-97.31453847576533, 32.82484461728161)",Tarrant
23297,Restaurant,"(-97.30107493199957, 32.77386557591056)",Tarrant
23298,Restaurant,"(-97.2919080108323, 32.7797101390412)",Tarrant
23299,Restaurant,"(-97.28926771598154, 32.77799386871664)",Tarrant
23300,Restaurant,"(-97.28882840372391, 32.777289331611016)",Tarrant
23301,Restaurant,"(-97.29009245321964, 32.777327788800896)",Tarrant
23302,Restaurant,"(-97.28974040479454, 32.77695976895631)",Tarrant
23303,Restaurant,"(-97.21480359381218, 32.765806773005046)",Tarrant
23304,Restaurant,"(-97.21607947340262, 32.76550657741216)",Tarrant
23305,Restaurant,"(-97.2165677939917, 32.76513781177805)",Tarrant
23306,Restaurant,"(-97.2168887565837, 32.76365719843883)",Tarrant
23307,Restaurant,"(-97.21703587131704, 32.7649385416286)",Tarrant
23308,Restaurant,"(-97.22325423955243, 32.74570194721562)",Tarrant
23309,Restaurant,"(-97.34625038028717, 32.70639479745182)",Tarrant
23310,Restaurant,"(-97.24530430938769, 32.74123991229287)",Tarrant
23311,Restaurant,"(-97.3487283255521, 32.794128325268005)",Tarrant
23312,Restaurant,"(-97.3486565, 32.79374545)",Tarrant
23313,Restaurant,"(-97.3163017125613, 32.86152315911608)",Tarrant
23314,Restaurant,"(-97.31572364999998, 32.8615312)",Tarrant
23315,Restaurant,"(-97.32317638638737, 32.634889403680795)",Tarrant
23316,Restaurant,"(-97.32242867299794, 32.63282090343966)",Tarrant
23317,Restaurant,"(-97.350896538739, 32.684192305689635)",Tarrant
23318,Restaurant,"(-97.35034693271734, 32.684784393979186)",Tarrant
23319,Restaurant,"(-97.3322160996792, 32.6888492210821)",Tarrant
23320,Restaurant,"(-97.33317302353532, 32.68535537538949)",Tarrant
23321,Restaurant,"(-97.32769566920558, 32.684530349618065)",Tarrant
23322,Restaurant,"(-97.33214690000001, 32.69310955)",Tarrant
23323,Restaurant,"(-97.35205428732198, 32.70578410575772)",Tarrant
23324,Restaurant,"(-97.3515314729989, 32.70573923476503)",Tarrant
23325,Restaurant,"(-97.34788435181189, 32.70564242430117)",Tarrant
23326,Restaurant,"(-97.34640926690155, 32.6646825504397)",Tarrant
23327,Restaurant,"(-97.41583277666676, 32.6763210060906)",Tarrant
23328,Restaurant,"(-97.3749343318513, 32.67104174498812)",Tarrant
23329,Restaurant,"(-97.37627731251955, 32.67212619354913)",Tarrant
23330,Restaurant,"(-97.40295131117159, 32.66368115609214)",Tarrant
23331,Restaurant,"(-97.40350593919311, 32.66333392628381)",Tarrant
23332,Restaurant,"(-97.40315704800376, 32.6633116856051)",Tarrant
23333,Restaurant,"(-97.40272672874059, 32.660315637326185)",Tarrant
23334,Restaurant,"(-97.36886277172331, 32.649513694876035)",Tarrant
23335,Restaurant,"(-97.36830501046995, 32.64934150108901)",Tarrant
23336,Restaurant,"(-97.36655058778382, 32.64913923728975)",Tarrant
23337,Restaurant,"(-97.3710437100686, 32.650550984553064)",Tarrant
23338,Restaurant,"(-97.36722694972461, 32.65056392117914)",Tarrant
23339,Restaurant,"(-97.36899209786236, 32.65049109671662)",Tarrant
23340,Restaurant,"(-97.36922896981577, 32.64953994202453)",Tarrant
23341,Restaurant,"(-97.39399652180127, 32.738057067667114)",Tarrant
23342,Restaurant,"(-97.4287943565299, 32.722625505149395)",Tarrant
23343,Restaurant,"(-97.47785950917495, 32.725000227561864)",Tarrant
23344,Restaurant,"(-97.31980906664154, 32.68471255146643)",Tarrant
23345,Restaurant,"(-97.31945416249516, 32.683972809859476)",Tarrant
23346,Restaurant,"(-97.28148586566043, 32.71282535906885)",Tarrant
23347,Restaurant,"(-97.26330955, 32.7015496)",Tarrant
23348,Restaurant,"(-97.26325645620825, 32.698563250685275)",Tarrant
23349,Restaurant,"(-97.21508534700607, 32.755235480167514)",Tarrant
23350,Restaurant,"(-97.37305992953351, 32.63439570507325)",Tarrant
23351,Restaurant,"(-97.37027194887231, 32.633935401264054)",Tarrant
23352,Restaurant,"(-97.42144216760113, 32.66273560339135)",Tarrant
23353,Restaurant,"(-97.39635971999994, 32.64157612502991)",Tarrant
23354,Restaurant,"(-97.38791115993548, 32.61830497237476)",Tarrant
23355,Restaurant,"(-97.3871164934427, 32.61670326596729)",Tarrant
23356,Restaurant,"(-97.28100255000001, 32.712818950000006)",Tarrant
23357,Restaurant,"(-97.28055325000001, 32.71282730000001)",Tarrant
23358,Restaurant,"(-97.28311077502778, 32.71287013446925)",Tarrant
23359,Restaurant,"(-97.28277011861145, 32.712887064145384)",Tarrant
23360,Restaurant,"(-97.06611660565649, 32.70571002474124)",Tarrant
23361,Restaurant,"(-97.166275784428, 32.757550108260524)",Tarrant
23362,Restaurant,"(-97.1666005415992, 32.75833722122888)",Tarrant
23363,Restaurant,"(-97.16779057946518, 32.75828121732001)",Tarrant
23364,Restaurant,"(-97.16836836717818, 32.75694772121088)",Tarrant
23365,Restaurant,"(-97.16984986011504, 32.75522543054809)",Tarrant
23366,Restaurant,"(-97.16773566218676, 32.762790328434164)",Tarrant
23367,Restaurant,"(-97.16829537463218, 32.762727575034)",Tarrant
23368,Restaurant,"(-97.3492634763785, 32.79724907543182)",Tarrant
23369,Restaurant,"(-97.34915819999999, 32.796859149999996)",Tarrant
23370,Restaurant,"(-97.34887337619897, 32.7956549960626)",Tarrant
23371,Restaurant,"(-97.28745757973532, 32.89279903624916)",Tarrant
23372,Restaurant,"(-97.31321196920884, 32.872262678715366)",Tarrant
23373,Restaurant,"(-97.42170365079294, 32.808687187019984)",Tarrant
23374,Restaurant,"(-97.31318450573183, 32.9150962706484)",Tarrant
23375,Restaurant,"(-97.30975331006839, 32.913516893372545)",Tarrant
23376,Restaurant,"(-97.28752870462027, 32.93104697503924)",Tarrant
23377,Restaurant,"(-97.28025797082383, 32.95439260635997)",Tarrant
23378,Restaurant,"(-97.31196696394386, 32.97176812211427)",Tarrant
23379,Restaurant,"(-97.32082175, 32.598736699999996)",Tarrant
23380,Restaurant,"(-97.48048747942313, 32.76394043132658)",Tarrant
23381,Restaurant,"(-97.18359261543208, 32.840553116733545)",Tarrant
23382,Restaurant,"(-97.18482438777282, 32.84038258267648)",Tarrant
23383,Restaurant,"(-97.05839289761343, 32.82299556312814)",Tarrant
23384,Restaurant,"(-97.06021954342208, 32.8250483380199)",Tarrant
23385,Restaurant,"(-97.05850476371212, 32.82181442474215)",Tarrant
23386,Restaurant,"(-97.05939284561687, 32.82172858686075)",Tarrant
23387,Restaurant,"(-97.14958022276224, 32.72417845050627)",Tarrant
23388,Restaurant,"(-97.14878548287594, 32.72415432606945)",Tarrant
23389,Restaurant,"(-97.04446519240659, 32.649044812870166)",Tarrant
23390,Restaurant,"(-97.10068682372358, 32.86547989577578)",Tarrant
23391,Restaurant,"(-97.05680758010065, 32.64812807922974)",Tarrant
23392,Restaurant,"(-97.20237017603499, 32.823215803062304)",Tarrant
23393,Restaurant,"(-97.20161032596332, 32.82336802982001)",Tarrant
23394,Restaurant,"(-97.19925967022957, 32.82340255350124)",Tarrant
23395,Restaurant,"(-97.19661281829306, 32.823210760971676)",Tarrant
23396,Restaurant,"(-97.06108304635491, 32.72113452210353)",Tarrant
23397,Restaurant,"(-97.06141149999999, 32.6931005)",Tarrant
23398,Restaurant,"(-97.31880887540076, 32.89928809538948)",Tarrant
23399,Restaurant,"(-97.31831665, 32.9026316)",Tarrant
23400,Restaurant,"(-97.31835625, 32.903539699999996)",Tarrant
23401,Restaurant,"(-97.31827085423822, 32.904324022785374)",Tarrant
23402,Restaurant,"(-97.20681081473914, 32.808327241366214)",Tarrant
23403,Restaurant,"(-97.2066036166698, 32.80834850846803)",Tarrant
23404,Restaurant,"(-97.07764217348978, 32.92455881563179)",Tarrant
23405,Restaurant,"(-97.11573435000001, 32.7079111)",Tarrant
23406,Restaurant,"(-97.18553810373653, 32.82399969365428)",Tarrant
23407,Restaurant,"(-97.19074077649383, 32.82323890392001)",Tarrant
23408,Restaurant,"(-97.10085615217969, 32.88103667902804)",Tarrant
23409,Restaurant,"(-97.21957667552282, 32.93500940871191)",Tarrant
23410,Restaurant,"(-97.23186368840837, 32.93481953288468)",Tarrant
23411,Restaurant,"(-97.21745475660488, 32.933988401221896)",Tarrant
23412,Restaurant,"(-97.32227716056772, 32.899087453526555)",Tarrant
23413,Restaurant,"(-97.32276457532099, 32.89913653041237)",Tarrant
23414,Restaurant,"(-97.32654452141726, 32.89910215687266)",Tarrant
23415,Restaurant,"(-97.09687735, 32.75483075)",Tarrant
23416,Restaurant,"(-97.19398225277925, 32.672531531054155)",Tarrant
23417,Restaurant,"(-97.19391865680494, 32.673904619285494)",Tarrant
23418,Restaurant,"(-97.20189178470785, 32.67035712894591)",Tarrant
23419,Restaurant,"(-97.20164886517789, 32.67079376032339)",Tarrant
23420,Restaurant,"(-97.06458729643373, 32.70656191774511)",Tarrant
23421,Restaurant,"(-97.23852080000002, 32.8594974)",Tarrant
23422,Restaurant,"(-97.06264, 32.784751)",Tarrant
23423,Restaurant,"(-97.06096232881, 32.78509785313887)",Tarrant
23424,Restaurant,"(-97.06057322707133, 32.7843259698447)",Tarrant
23425,Restaurant,"(-97.06116361209487, 32.78240148455678)",Tarrant
23426,Restaurant,"(-97.0977799, 32.75180685)",Tarrant
23427,Restaurant,"(-97.11478199999999, 32.7388505)",Tarrant
23428,Restaurant,"(-97.07778636002386, 32.92048746424552)",Tarrant
23429,Restaurant,"(-97.06101064603433, 32.78584598008322)",Tarrant
23430,Restaurant,"(-97.09763120305607, 32.7553481808613)",Tarrant
23431,Restaurant,"(-97.0557388633055, 32.79442501729981)",Tarrant
23432,Restaurant,"(-97.0556330638391, 32.79491331931382)",Tarrant
23433,Restaurant,"(-97.13361723435399, 32.66568528226075)",Tarrant
23434,Restaurant,"(-97.0740248, 32.76280395)",Tarrant
23435,Restaurant,"(-97.07007249999998, 32.760821)",Tarrant
23436,Restaurant,"(-97.47001649202456, 32.67354557730174)",Tarrant
23437,Restaurant,"(-97.04384247644668, 32.67870860392397)",Tarrant
23438,Restaurant,"(-97.04265779702676, 32.677868235228416)",Tarrant
23439,Restaurant,"(-97.0429916, 32.6780386)",Tarrant
23440,Restaurant,"(-97.35365850000001, 32.57794549999999)",Tarrant
23441,Restaurant,"(-97.35254903719378, 32.5631337772692)",Tarrant
23442,Restaurant,"(-97.35487810000001, 32.5780861)",Tarrant
23443,Restaurant,"(-97.08505553280075, 32.929921540781585)",Tarrant
23444,Restaurant,"(-97.08523036935061, 32.928252056424654)",Tarrant
23445,Restaurant,"(-97.09117827634871, 32.92994568857804)",Tarrant
23446,Restaurant,"(-97.08750056957355, 32.927248155002836)",Tarrant
23447,Restaurant,"(-97.08804438899102, 32.92672546054506)",Tarrant
23448,Restaurant,"(-97.11496853436202, 32.71674746150229)",Tarrant
23449,Restaurant,"(-97.14868319999998, 32.710139850000004)",Tarrant
23450,Restaurant,"(-97.1349855, 32.7087343)",Tarrant
23451,Restaurant,"(-97.13484735935651, 32.58246784606253)",Tarrant
23452,Restaurant,"(-97.13436282302757, 32.5820667681532)",Tarrant
23453,Restaurant,"(-97.13311157774967, 32.58087601114886)",Tarrant
23454,Restaurant,"(-97.13284751153104, 32.58061167265998)",Tarrant
23455,Restaurant,"(-97.11936532111062, 32.703119396965754)",Tarrant
23456,Restaurant,"(-97.0945357, 32.67997715)",Tarrant
23457,Restaurant,"(-97.06440213848023, 32.660447248168566)",Tarrant
23458,Restaurant,"(-97.09805499999999, 32.8822195)",Tarrant
23459,Restaurant,"(-97.28033684874111, 32.66414045739362)",Tarrant
23460,Restaurant,"(-97.1330518489096, 32.844320216895085)",Tarrant
23461,Restaurant,"(-97.0852791, 32.852362899999996)",Tarrant
23462,Restaurant,"(-97.13302214231807, 32.583435064930995)",Tarrant
23463,Restaurant,"(-97.04491353867088, 32.67280691087922)",Tarrant
23464,Restaurant,"(-97.04481613209458, 32.673425308888376)",Tarrant
23465,Restaurant,"(-97.0437629, 32.67413355)",Tarrant
23466,Restaurant,"(-97.1158294204818, 32.85157409138865)",Tarrant
23467,Restaurant,"(-97.11287615420004, 32.851452945625844)",Tarrant
23468,Restaurant,"(-97.1155455, 32.6587792)",Tarrant
23469,Restaurant,"(-97.13405427415974, 32.65738530238186)",Tarrant
23470,Restaurant,"(-97.11556721282406, 32.66107384795994)",Tarrant
23471,Restaurant,"(-97.1156808352723, 32.660134512169435)",Tarrant
23472,Restaurant,"(-97.13396510000001, 32.6592748)",Tarrant
23473,Restaurant,"(-97.1332291, 32.6591313)",Tarrant
23474,Restaurant,"(-97.13372875436158, 32.66945578699786)",Tarrant
23475,Restaurant,"(-97.13426583665645, 32.6508626783489)",Tarrant
23476,Restaurant,"(-97.13348893260365, 32.648160778994594)",Tarrant
23477,Restaurant,"(-97.11600437621, 32.94263118603545)",Tarrant
23478,Restaurant,"(-97.11600533798828, 32.94183935016528)",Tarrant
23479,Restaurant,"(-97.11598277475429, 32.94228246169327)",Tarrant
23480,Restaurant,"(-97.11555437197687, 32.94117767389667)",Tarrant
23481,Restaurant,"(-97.13444942615052, 32.6671937862801)",Tarrant
23482,Restaurant,"(-97.1347135, 32.66639849999999)",Tarrant
23483,Restaurant,"(-97.13461449999998, 32.666703600000005)",Tarrant
23484,Restaurant,"(-97.13477754305599, 32.668213173080325)",Tarrant
23485,Restaurant,"(-97.11584824505269, 32.64372793493555)",Tarrant
23486,Restaurant,"(-97.11830786345907, 32.612785386097386)",Tarrant
23487,Restaurant,"(-97.1182098800297, 32.61316842669486)",Tarrant
23488,Restaurant,"(-97.14088241702977, 32.61109802480355)",Tarrant
23489,Restaurant,"(-97.11716564999999, 32.60636055)",Tarrant
23490,Restaurant,"(-97.11747724999998, 32.6085185)",Tarrant
23491,Restaurant,"(-97.14545444999999, 32.598974999999996)",Tarrant
23492,Restaurant,"(-97.35302271997341, 32.56696212298727)",Tarrant
23493,Restaurant,"(-97.16010744663586, 32.82329937433475)",Tarrant
23494,Restaurant,"(-97.23832040592302, 32.93480742519015)",Tarrant
23495,Restaurant,"(-97.23725168069801, 32.93484418262543)",Tarrant
23496,Restaurant,"(-97.23894623734074, 32.93479816335165)",Tarrant
23497,Restaurant,"(-97.237782, 32.934824500000005)",Tarrant
23498,Restaurant,"(-97.23820333552851, 32.84177162951546)",Tarrant
23499,Restaurant,"(-97.26001292433939, 32.88260309900012)",Tarrant
23500,Restaurant,"(-97.25823620000001, 32.894037)",Tarrant
23501,Restaurant,"(-97.25841672477979, 32.89292699650425)",Tarrant
23502,Restaurant,"(-97.25835528832818, 32.89339708023541)",Tarrant
23503,Restaurant,"(-97.25841870000001, 32.89260799999999)",Tarrant
23504,Restaurant,"(-97.2616060198642, 32.873218266966134)",Tarrant
23505,Restaurant,"(-97.2391722, 32.846515499999995)",Tarrant
23506,Restaurant,"(-97.23930615044377, 32.85047878127719)",Tarrant
23507,Restaurant,"(-97.2391620211205, 32.85099931744507)",Tarrant
23508,Restaurant,"(-97.23867309999999, 32.858017000000004)",Tarrant
23509,Restaurant,"(-97.18675879999999, 32.844488)",Tarrant
23510,Restaurant,"(-97.18293653632091, 32.84061080326439)",Tarrant
23511,Restaurant,"(-97.08774584602952, 32.5732270073364)",Tarrant
23512,Restaurant,"(-97.135171, 32.65884725)",Tarrant
23513,Restaurant,"(-97.1354595, 32.6513663)",Tarrant
23514,Restaurant,"(-97.32151473430758, 32.59960541217255)",Tarrant
23515,Restaurant,"(-97.06024467481089, 32.82769569767543)",Tarrant
23516,Restaurant,"(-97.06031360003658, 32.82578560062806)",Tarrant
23517,Restaurant,"(-97.3805575971803, 32.87874914561942)",Tarrant
23518,Restaurant,"(-97.3803877362834, 32.87841224634695)",Tarrant
23519,Restaurant,"(-97.36121057590825, 32.852755612919125)",Tarrant
23520,Restaurant,"(-97.36757154858087, 32.65030008364175)",Tarrant
23521,Restaurant,"(-97.05816527102026, 32.79252047527909)",Tarrant
23522,Restaurant,"(-97.06008711770762, 32.78680326321498)",Tarrant
23523,Restaurant,"(-97.06018070350196, 32.786353968920636)",Tarrant
23524,Restaurant,"(-97.06018236078327, 32.82679890207807)",Tarrant
23525,Restaurant,"(-97.22041429246293, 32.802373472837445)",Tarrant
23526,Restaurant,"(-97.23800205, 32.898594)",Tarrant
23527,Restaurant,"(-97.14961664419278, 32.71016107454178)",Tarrant
23528,Restaurant,"(-97.1759162, 32.665267500000006)",Tarrant
23529,Restaurant,"(-97.17447473041778, 32.658842735077826)",Tarrant
23530,Restaurant,"(-97.1842651322554, 32.64680580558652)",Tarrant
23531,Restaurant,"(-97.257293, 32.899400500000006)",Tarrant
23532,Restaurant,"(-97.2578055, 32.89667)",Tarrant
23533,Restaurant,"(-97.25781144830724, 32.896482468567505)",Tarrant
23534,Restaurant,"(-97.2536684, 32.9255935)",Tarrant
23535,Restaurant,"(-97.41372562025215, 32.96549548604515)",Tarrant
23536,Restaurant,"(-97.41504315514712, 32.96647116440262)",Tarrant
23537,Restaurant,"(-97.41562724355396, 32.967002561835415)",Tarrant
23538,Restaurant,"(-97.41737347068825, 32.969099350304454)",Tarrant
23539,Restaurant,"(-97.3147920439508, 32.87076975405095)",Tarrant
23540,Restaurant,"(-97.26383997982101, 32.81252459613852)",Tarrant
23541,Restaurant,"(-97.13291103672803, 32.833740899533666)",Tarrant
23542,Restaurant,"(-97.18321748551135, 32.85739971544742)",Tarrant
23543,Restaurant,"(-97.19396683231824, 32.676404806334766)",Tarrant
23544,Restaurant,"(-97.18667524398835, 32.860387751129764)",Tarrant
23545,Restaurant,"(-97.18556954608934, 32.861588078520434)",Tarrant
23546,Restaurant,"(-97.13240150108257, 32.576009815163296)",Tarrant
23547,Restaurant,"(-97.12929140333985, 32.57809536643098)",Tarrant
23548,Restaurant,"(-97.1498265, 32.5928835)",Tarrant
23549,Restaurant,"(-97.14285670555827, 32.59009122988171)",Tarrant
23550,Restaurant,"(-97.1507524756469, 32.59334983039279)",Tarrant
23551,Restaurant,"(-97.15081817804416, 32.5929925134755)",Tarrant
23552,Restaurant,"(-97.46173880613027, 32.68237717043093)",Tarrant
23553,Restaurant,"(-97.18344668233387, 32.93975122340957)",Tarrant
23554,Restaurant,"(-97.185206, 32.937439499999996)",Tarrant
23555,Restaurant,"(-97.18674885803115, 32.936378567579766)",Tarrant
23556,Restaurant,"(-97.18639220230783, 32.93567825759758)",Tarrant
23557,Restaurant,"(-97.468029, 32.73901899999999)",Tarrant
23558,Restaurant,"(-97.42727541369042, 32.75712470005682)",Tarrant
23559,Restaurant,"(-97.1470481588884, 32.59960976519575)",Tarrant
23560,Restaurant,"(-97.147591, 32.600010000000005)",Tarrant
23561,Restaurant,"(-97.18287543361974, 32.646894778918984)",Tarrant
23562,Restaurant,"(-97.18562183574475, 32.64507178195111)",Tarrant
23563,Restaurant,"(-97.18540989501447, 32.64475058292377)",Tarrant
23564,Restaurant,"(-97.1867455, 32.645754499999995)",Tarrant
23565,Restaurant,"(-97.2398332, 32.66482155)",Tarrant
23566,Restaurant,"(-97.28781744747286, 32.860713038334055)",Tarrant
23567,Restaurant,"(-97.194953, 32.902955500000004)",Tarrant
23568,Restaurant,"(-97.19510442076982, 32.902775644089544)",Tarrant
23569,Restaurant,"(-97.19122973266234, 32.90643630805793)",Tarrant
23570,Restaurant,"(-97.18500519446077, 32.8573168719202)",Tarrant
23571,Restaurant,"(-97.17646608809612, 32.86429496110244)",Tarrant
23572,Restaurant,"(-97.18564485739877, 32.857084246743014)",Tarrant
23573,Restaurant,"(-97.18669600000001, 32.863248)",Tarrant
23574,Restaurant,"(-97.20426832541811, 32.883510117255874)",Tarrant
23575,Restaurant,"(-97.14808968077152, 32.70919194054362)",Tarrant
23576,Restaurant,"(-97.2799916787857, 32.660704178565375)",Tarrant
23577,Restaurant,"(-97.28055825000001, 32.66062599999999)",Tarrant
23578,Restaurant,"(-97.2889316687597, 32.89701196410757)",Tarrant
23579,Restaurant,"(-97.28903997842646, 32.897403903578855)",Tarrant
23580,Restaurant,"(-97.2768829253551, 32.954339579070336)",Tarrant
23581,Restaurant,"(-97.0602541412437, 32.82621167456032)",Tarrant
23582,Restaurant,"(-97.08298607251884, 32.57570847625602)",Tarrant
23583,Restaurant,"(-97.08522159845894, 32.5745197147874)",Tarrant
23584,Restaurant,"(-97.42517814448006, 32.81078372288087)",Tarrant
23585,Restaurant,"(-97.42495863522497, 32.8097551240325)",Tarrant
23586,Restaurant,"(-97.42766772248739, 32.809961140714655)",Tarrant
23587,Restaurant,"(-97.43125614157448, 32.810389509053415)",Tarrant
23588,Restaurant,"(-97.32053250000001, 32.628108)",Tarrant
23589,Restaurant,"(-97.32241849999997, 32.632591)",Tarrant
23590,Restaurant,"(-97.38659767294271, 32.61673124460888)",Tarrant
23591,Restaurant,"(-97.09682109402137, 32.75752533501982)",Tarrant
23592,Restaurant,"(-97.32055140714934, 32.629275872733665)",Tarrant
